	Time [s]	Minimum [K]	Maximum [K]	Average [K]	
3066	306.34	300.99	300.99	300.99	
3067	306.44	300.99	300.99	300.99	
3068	306.54	300.99	300.99	300.99	
3069	306.64	300.98	300.98	300.98	
3070	306.74	300.98	300.98	300.98	
3071	306.84	300.98	300.98	300.98	
3072	306.94	300.98	300.98	300.98	
3073	307.04	300.98	300.98	300.98	
3074	307.14	300.98	300.98	300.98	
3075	307.24	300.97	300.97	300.97	
3076	307.34	300.97	300.97	300.97	
3077	307.44	300.97	300.97	300.97	
3078	307.54	300.97	300.97	300.97	
3079	307.64	300.97	300.97	300.97	
3080	307.74	300.97	300.97	300.97	
3081	307.84	300.96	300.96	300.96	
3082	307.94	300.96	300.96	300.96	
3083	308.04	300.96	300.96	300.96	
3084	308.14	300.96	300.96	300.96	
3085	308.24	300.96	300.96	300.96	
3086	308.34	300.96	300.96	300.96	
3087	308.44	300.95	300.95	300.95	
3088	308.54	300.95	300.95	300.95	
3089	308.64	300.95	300.95	300.95	
3090	308.74	300.95	300.95	300.95	
3091	308.84	300.95	300.95	300.95	
3092	308.94	300.94	300.94	300.94	
3093	309.04	300.94	300.94	300.94	
3094	309.14	300.94	300.94	300.94	
3095	309.24	300.94	300.94	300.94	
3096	309.34	300.94	300.94	300.94	
3097	309.44	300.94	300.94	300.94	
3098	309.54	300.93	300.93	300.93	
3099	309.64	300.93	300.93	300.93	
3100	309.74	300.93	300.93	300.93	
3101	309.84	300.93	300.93	300.93	
3102	309.94	300.93	300.93	300.93	
3103	310.04	300.93	300.93	300.93	
3104	310.14	300.92	300.92	300.92	
3105	310.24	300.92	300.92	300.92	
3106	310.34	300.92	300.92	300.92	
3107	310.44	300.92	300.92	300.92	
3108	310.54	300.92	300.92	300.92	
3109	310.64	300.92	300.92	300.92	
3110	310.74	300.91	300.91	300.91	
3111	310.84	300.91	300.91	300.91	
3112	310.94	300.91	300.91	300.91	
3113	311.04	300.91	300.91	300.91	
3114	311.14	300.91	300.91	300.91	
3115	311.24	300.91	300.91	300.91	
3116	311.34	300.9	300.9	300.9	
3117	311.44	300.9	300.9	300.9	
3118	311.54	300.9	300.9	300.9	
3119	311.64	300.9	300.9	300.9	
3120	311.74	300.9	300.9	300.9	
3121	311.84	300.89	300.89	300.89	
3122	311.94	300.89	300.89	300.89	
3123	312.04	300.89	300.89	300.89	
3124	312.14	300.89	300.89	300.89	
3125	312.24	300.89	300.89	300.89	
3126	312.34	300.89	300.89	300.89	
3127	312.44	300.88	300.88	300.88	
3128	312.54	300.88	300.88	300.88	
3129	312.64	300.88	300.88	300.88	
3130	312.74	300.88	300.88	300.88	
3131	312.84	300.88	300.88	300.88	
3132	312.94	300.88	300.88	300.88	
3133	313.04	300.87	300.87	300.87	
3134	313.14	300.87	300.87	300.87	
3135	313.24	300.87	300.87	300.87	
3136	313.34	300.87	300.87	300.87	
3137	313.44	300.87	300.87	300.87	
3138	313.54	300.87	300.87	300.87	
3139	313.64	300.86	300.86	300.86	
3140	313.74	300.86	300.86	300.86	
3141	313.84	300.86	300.86	300.86	
3142	313.94	300.86	300.86	300.86	
3143	314.04	300.86	300.86	300.86	
3144	314.14	300.86	300.86	300.86	
3145	314.24	300.85	300.85	300.85	
3146	314.34	300.85	300.85	300.85	
3147	314.44	300.85	300.85	300.85	
3148	314.54	300.85	300.85	300.85	
3149	314.64	300.85	300.85	300.85	
3150	314.74	300.85	300.85	300.85	
3151	314.84	300.84	300.84	300.84	
3152	314.94	300.84	300.84	300.84	
3153	315.04	300.84	300.84	300.84	
3154	315.14	300.84	300.84	300.84	
3155	315.24	300.84	300.84	300.84	
3156	315.34	300.83	300.83	300.83	
3157	315.44	300.83	300.83	300.83	
3158	315.54	300.83	300.83	300.83	
3159	315.64	300.83	300.83	300.83	
3160	315.74	300.83	300.83	300.83	
3161	315.84	300.83	300.83	300.83	
3162	315.94	300.82	300.82	300.82	
3163	316.04	300.82	300.82	300.82	
3164	316.14	300.82	300.82	300.82	
3165	316.24	300.82	300.82	300.82	
3166	316.34	300.82	300.82	300.82	
3167	316.44	300.82	300.82	300.82	
3168	316.54	300.81	300.81	300.81	
3169	316.64	300.81	300.81	300.81	
3170	316.74	300.81	300.81	300.81	
3171	316.84	300.81	300.81	300.81	
3172	316.94	300.81	300.81	300.81	
3173	317.04	300.81	300.81	300.81	
3174	317.14	300.8	300.8	300.8	
3175	317.24	300.8	300.8	300.8	
3176	317.34	300.8	300.8	300.8	
3177	317.44	300.8	300.8	300.8	
3178	317.54	300.8	300.8	300.8	
3179	317.64	300.8	300.8	300.8	
3180	317.74	300.79	300.79	300.79	
3181	317.84	300.79	300.79	300.79	
3182	317.94	300.79	300.79	300.79	
3183	318.04	300.79	300.79	300.79	
3184	318.14	300.79	300.79	300.79	
3185	318.24	300.79	300.79	300.79	
3186	318.34	300.78	300.78	300.78	
3187	318.44	300.78	300.78	300.78	
3188	318.54	300.78	300.78	300.78	
3189	318.64	300.78	300.78	300.78	
3190	318.74	300.78	300.78	300.78	
3191	318.84	300.78	300.78	300.78	
3192	318.94	300.77	300.77	300.77	
3193	319.04	300.77	300.77	300.77	
3194	319.14	300.77	300.77	300.77	
3195	319.24	300.77	300.77	300.77	
3196	319.34	300.77	300.77	300.77	
3197	319.44	300.77	300.77	300.77	
3198	319.54	300.76	300.76	300.76	
3199	319.64	300.76	300.76	300.76	
3200	319.74	300.76	300.76	300.76	
3201	319.84	300.76	300.76	300.76	
3202	319.94	300.76	300.76	300.76	
3203	320.04	300.75	300.75	300.75	
3204	320.14	300.75	300.75	300.75	
3205	320.24	300.75	300.75	300.75	
3206	320.34	300.75	300.75	300.75	
3207	320.44	300.75	300.75	300.75	
3208	320.54	300.75	300.75	300.75	
3209	320.64	300.74	300.74	300.74	
3210	320.74	300.74	300.74	300.74	
3211	320.84	300.74	300.74	300.74	
3212	320.94	300.74	300.74	300.74	
3213	321.04	300.74	300.74	300.74	
3214	321.14	300.74	300.74	300.74	
3215	321.24	300.73	300.73	300.73	
3216	321.34	300.73	300.73	300.73	
3217	321.44	300.73	300.73	300.73	
3218	321.54	300.73	300.73	300.73	
3219	321.64	300.73	300.73	300.73	
3220	321.74	300.73	300.73	300.73	
3221	321.84	300.72	300.72	300.72	
3222	321.94	300.72	300.72	300.72	
3223	322.04	300.72	300.72	300.72	
3224	322.14	300.72	300.72	300.72	
3225	322.24	300.72	300.72	300.72	
3226	322.34	300.72	300.72	300.72	
3227	322.44	300.71	300.71	300.71	
3228	322.54	300.71	300.71	300.71	
3229	322.64	300.71	300.71	300.71	
3230	322.74	300.71	300.71	300.71	
3231	322.84	300.71	300.71	300.71	
3232	322.94	300.71	300.71	300.71	
3233	323.04	300.7	300.7	300.7	
3234	323.14	300.7	300.7	300.7	
3235	323.24	300.7	300.7	300.7	
3236	323.34	300.7	300.7	300.7	
3237	323.44	300.7	300.7	300.7	
3238	323.54	300.7	300.7	300.7	
3239	323.64	300.69	300.69	300.69	
3240	323.74	300.69	300.69	300.69	
3241	323.84	300.69	300.69	300.69	
3242	323.94	300.69	300.69	300.69	
3243	324.04	300.69	300.69	300.69	
3244	324.14	300.69	300.69	300.69	
3245	324.24	300.68	300.68	300.68	
3246	324.34	300.68	300.68	300.68	
3247	324.44	300.68	300.68	300.68	
3248	324.54	300.68	300.68	300.68	
3249	324.64	300.68	300.68	300.68	
3250	324.74	300.68	300.68	300.68	
3251	324.84	300.67	300.67	300.67	
3252	324.94	300.67	300.67	300.67	
3253	325.04	300.67	300.67	300.67	
3254	325.14	300.67	300.67	300.67	
3255	325.24	300.67	300.67	300.67	
3256	325.34	300.67	300.67	300.67	
3257	325.44	300.66	300.66	300.66	
3258	325.54	300.66	300.66	300.66	
3259	325.64	300.66	300.66	300.66	
3260	325.74	300.66	300.66	300.66	
3261	325.84	300.66	300.66	300.66	
3262	325.94	300.66	300.66	300.66	
3263	326.04	300.65	300.65	300.65	
3264	326.14	300.65	300.65	300.65	
3265	326.24	300.65	300.65	300.65	
3266	326.34	300.65	300.65	300.65	
3267	326.44	300.65	300.65	300.65	
3268	326.54	300.65	300.65	300.65	
3269	326.64	300.64	300.64	300.64	
3270	326.74	300.64	300.64	300.64	
3271	326.84	300.64	300.64	300.64	
3272	326.94	300.64	300.64	300.64	
3273	327.04	300.64	300.64	300.64	
3274	327.14	300.64	300.64	300.64	
3275	327.24	300.63	300.63	300.63	
3276	327.34	300.63	300.63	300.63	
3277	327.44	300.63	300.63	300.63	
3278	327.54	300.63	300.63	300.63	
3279	327.64	300.63	300.63	300.63	
3280	327.74	300.63	300.63	300.63	
3281	327.84	300.62	300.62	300.62	
3282	327.94	300.62	300.62	300.62	
3283	328.04	300.62	300.62	300.62	
3284	328.14	300.62	300.62	300.62	
3285	328.24	300.62	300.62	300.62	
3286	328.34	300.62	300.62	300.62	
3287	328.44	300.61	300.61	300.61	
3288	328.54	300.61	300.61	300.61	
3289	328.64	300.61	300.61	300.61	
3290	328.74	300.61	300.61	300.61	
3291	328.84	300.61	300.61	300.61	
3292	328.94	300.61	300.61	300.61	
3293	329.04	300.6	300.6	300.6	
3294	329.14	300.6	300.6	300.6	
3295	329.24	300.6	300.6	300.6	
3296	329.34	300.6	300.6	300.6	
3297	329.44	300.6	300.6	300.6	
3298	329.54	300.6	300.6	300.6	
3299	329.64	300.59	300.59	300.59	
3300	329.74	300.59	300.59	300.59	
3301	329.84	300.59	300.59	300.59	
3302	329.94	300.59	300.59	300.59	
3303	330.04	300.59	300.59	300.59	
3304	330.14	300.59	300.59	300.59	
3305	330.24	300.58	300.58	300.58	
3306	330.34	300.58	300.58	300.58	
3307	330.44	300.58	300.58	300.58	
3308	330.54	300.58	300.58	300.58	
3309	330.64	300.58	300.58	300.58	
3310	330.74	300.58	300.58	300.58	
3311	330.84	300.57	300.57	300.57	
3312	330.94	300.57	300.57	300.57	
3313	331.04	300.57	300.57	300.57	
3314	331.14	300.57	300.57	300.57	
3315	331.24	300.57	300.57	300.57	
3316	331.34	300.57	300.57	300.57	
3317	331.44	300.56	300.56	300.56	
3318	331.54	300.56	300.56	300.56	
3319	331.64	300.56	300.56	300.56	
3320	331.74	300.56	300.56	300.56	
3321	331.84	300.56	300.56	300.56	
3322	331.94	300.56	300.56	300.56	
3323	332.04	300.55	300.55	300.55	
3324	332.14	300.55	300.55	300.55	
3325	332.24	300.55	300.55	300.55	
3326	332.34	300.55	300.55	300.55	
3327	332.44	300.55	300.55	300.55	
3328	332.54	300.55	300.55	300.55	
3329	332.64	300.54	300.54	300.54	
3330	332.74	300.54	300.54	300.54	
3331	332.84	300.54	300.54	300.54	
3332	332.94	300.54	300.54	300.54	
3333	333.04	300.54	300.54	300.54	
3334	333.14	300.54	300.54	300.54	
3335	333.24	300.53	300.53	300.53	
3336	333.34	300.53	300.53	300.53	
3337	333.44	300.53	300.53	300.53	
3338	333.54	300.53	300.53	300.53	
3339	333.64	300.53	300.53	300.53	
3340	333.74	300.53	300.53	300.53	
3341	333.84	300.52	300.52	300.52	
3342	333.94	300.52	300.52	300.52	
3343	334.04	300.52	300.52	300.52	
3344	334.14	300.52	300.52	300.52	
3345	334.24	300.52	300.52	300.52	
3346	334.34	300.52	300.52	300.52	
3347	334.44	300.52	300.52	300.52	
3348	334.54	300.51	300.51	300.51	
3349	334.64	300.51	300.51	300.51	
3350	334.74	300.51	300.51	300.51	
3351	334.84	300.51	300.51	300.51	
3352	334.94	300.51	300.51	300.51	
3353	335.04	300.51	300.51	300.51	
3354	335.14	300.5	300.5	300.5	
3355	335.24	300.5	300.5	300.5	
3356	335.34	300.5	300.5	300.5	
3357	335.44	300.5	300.5	300.5	
3358	335.54	300.5	300.5	300.5	
3359	335.64	300.5	300.5	300.5	
3360	335.74	300.49	300.49	300.49	
3361	335.84	300.49	300.49	300.49	
3362	335.94	300.49	300.49	300.49	
3363	336.04	300.49	300.49	300.49	
3364	336.14	300.49	300.49	300.49	
3365	336.24	300.49	300.49	300.49	
3366	336.34	300.48	300.48	300.48	
3367	336.44	300.48	300.48	300.48	
3368	336.54	300.48	300.48	300.48	
3369	336.64	300.48	300.48	300.48	
3370	336.74	300.48	300.48	300.48	
3371	336.84	300.48	300.48	300.48	
3372	336.94	300.47	300.47	300.47	
3373	337.04	300.47	300.47	300.47	
3374	337.14	300.47	300.47	300.47	
3375	337.24	300.47	300.47	300.47	
3376	337.34	300.47	300.47	300.47	
3377	337.44	300.47	300.47	300.47	
3378	337.54	300.46	300.46	300.46	
3379	337.64	300.46	300.46	300.46	
3380	337.74	300.46	300.46	300.46	
3381	337.84	300.46	300.46	300.46	
3382	337.94	300.46	300.46	300.46	
3383	338.04	300.46	300.46	300.46	
3384	338.14	300.45	300.45	300.45	
3385	338.24	300.45	300.45	300.45	
3386	338.34	300.45	300.45	300.45	
3387	338.44	300.45	300.45	300.45	
3388	338.54	300.45	300.45	300.45	
3389	338.64	300.45	300.45	300.45	
3390	338.74	300.44	300.44	300.44	
3391	338.84	300.44	300.44	300.44	
3392	338.94	300.44	300.44	300.44	
3393	339.04	300.44	300.44	300.44	
3394	339.14	300.44	300.44	300.44	
3395	339.24	300.44	300.44	300.44	
3396	339.34	300.44	300.44	300.44	
3397	339.44	300.43	300.43	300.43	
3398	339.54	300.43	300.43	300.43	
3399	339.64	300.43	300.43	300.43	
3400	339.74	300.43	300.43	300.43	
3401	339.84	300.43	300.43	300.43	
3402	339.94	300.43	300.43	300.43	
3403	340.04	300.42	300.42	300.42	
3404	340.14	300.42	300.42	300.42	
3405	340.24	300.42	300.42	300.42	
3406	340.34	300.42	300.42	300.42	
3407	340.44	300.42	300.42	300.42	
3408	340.54	300.42	300.42	300.42	
3409	340.64	300.41	300.41	300.41	
3410	340.74	300.41	300.41	300.41	
3411	340.84	300.41	300.41	300.41	
3412	340.94	300.41	300.41	300.41	
3413	341.04	300.41	300.41	300.41	
3414	341.14	300.41	300.41	300.41	
3415	341.24	300.4	300.4	300.4	
3416	341.34	300.4	300.4	300.4	
3417	341.44	300.4	300.4	300.4	
3418	341.54	300.4	300.4	300.4	
3419	341.64	300.4	300.4	300.4	
3420	341.74	300.4	300.4	300.4	
3421	341.84	300.39	300.39	300.39	
3422	341.94	300.39	300.39	300.39	
3423	342.04	300.39	300.39	300.39	
3424	342.14	300.39	300.39	300.39	
3425	342.24	300.39	300.39	300.39	
3426	342.34	300.39	300.39	300.39	
3427	342.44	300.39	300.39	300.39	
3428	342.54	300.38	300.38	300.38	
3429	342.64	300.38	300.38	300.38	
3430	342.74	300.38	300.38	300.38	
3431	342.84	300.38	300.38	300.38	
3432	342.94	300.38	300.38	300.38	
3433	343.04	300.38	300.38	300.38	
3434	343.14	300.37	300.37	300.37	
3435	343.24	300.37	300.37	300.37	
3436	343.34	300.37	300.37	300.37	
3437	343.44	300.37	300.37	300.37	
3438	343.54	300.37	300.37	300.37	
3439	343.64	300.37	300.37	300.37	
3440	343.74	300.36	300.36	300.36	
3441	343.84	300.36	300.36	300.36	
3442	343.94	300.36	300.36	300.36	
3443	344.04	300.36	300.36	300.36	
3444	344.14	300.36	300.36	300.36	
3445	344.24	300.36	300.36	300.36	
3446	344.34	300.35	300.35	300.35	
3447	344.44	300.35	300.35	300.35	
3448	344.54	300.35	300.35	300.35	
3449	344.64	300.35	300.35	300.35	
3450	344.74	300.35	300.35	300.35	
3451	344.84	300.35	300.35	300.35	
3452	344.94	300.34	300.34	300.34	
3453	345.04	300.34	300.34	300.34	
3454	345.14	300.34	300.34	300.34	
3455	345.24	300.34	300.34	300.34	
3456	345.34	300.34	300.34	300.34	
3457	345.44	300.34	300.34	300.34	
3458	345.54	300.34	300.34	300.34	
3459	345.64	300.33	300.33	300.33	
3460	345.74	300.33	300.33	300.33	
3461	345.84	300.33	300.33	300.33	
3462	345.94	300.33	300.33	300.33	
3463	346.04	300.33	300.33	300.33	
3464	346.14	300.33	300.33	300.33	
3465	346.24	300.32	300.32	300.32	
3466	346.34	300.32	300.32	300.32	
3467	346.44	300.32	300.32	300.32	
3468	346.54	300.32	300.32	300.32	
3469	346.64	300.32	300.32	300.32	
3470	346.74	300.32	300.32	300.32	
3471	346.84	300.31	300.31	300.31	
3472	346.94	300.31	300.31	300.31	
3473	347.04	300.31	300.31	300.31	
3474	347.14	300.31	300.31	300.31	
3475	347.24	300.31	300.31	300.31	
3476	347.34	300.31	300.31	300.31	
3477	347.44	300.3	300.3	300.3	
3478	347.54	300.3	300.3	300.3	
3479	347.64	300.3	300.3	300.3	
3480	347.74	300.3	300.3	300.3	
3481	347.84	300.3	300.3	300.3	
3482	347.94	300.3	300.3	300.3	
3483	348.04	300.3	300.3	300.3	
3484	348.14	300.29	300.29	300.29	
3485	348.24	300.29	300.29	300.29	
3486	348.34	300.29	300.29	300.29	
3487	348.44	300.29	300.29	300.29	
3488	348.54	300.29	300.29	300.29	
3489	348.64	300.29	300.29	300.29	
3490	348.74	300.28	300.28	300.28	
3491	348.84	300.28	300.28	300.28	
3492	348.94	300.28	300.28	300.28	
3493	349.04	300.28	300.28	300.28	
3494	349.14	300.28	300.28	300.28	
3495	349.24	300.28	300.28	300.28	
3496	349.34	300.27	300.27	300.27	
3497	349.44	300.27	300.27	300.27	
3498	349.54	300.27	300.27	300.27	
3499	349.64	300.27	300.27	300.27	
3500	349.74	300.27	300.27	300.27	
3501	349.84	300.27	300.27	300.27	
3502	349.94	300.27	300.27	300.27	
3503	350.04	300.26	300.26	300.26	
3504	350.14	300.26	300.26	300.26	
3505	350.24	300.26	300.26	300.26	
3506	350.34	300.26	300.26	300.26	
3507	350.44	300.26	300.26	300.26	
3508	350.54	300.26	300.26	300.26	
3509	350.64	300.25	300.25	300.25	
3510	350.74	300.25	300.25	300.25	
3511	350.84	300.25	300.25	300.25	
3512	350.94	300.25	300.25	300.25	
3513	351.04	300.25	300.25	300.25	
3514	351.14	300.25	300.25	300.25	
3515	351.24	300.24	300.24	300.24	
3516	351.34	300.24	300.24	300.24	
3517	351.44	300.24	300.24	300.24	
3518	351.54	300.24	300.24	300.24	
3519	351.64	300.24	300.24	300.24	
3520	351.74	300.24	300.24	300.24	
3521	351.84	300.23	300.23	300.23	
3522	351.94	300.23	300.23	300.23	
3523	352.04	300.23	300.23	300.23	
3524	352.14	300.23	300.23	300.23	
3525	352.24	300.23	300.23	300.23	
3526	352.34	300.23	300.23	300.23	
3527	352.44	300.23	300.23	300.23	
3528	352.54	300.22	300.22	300.22	
3529	352.64	300.22	300.22	300.22	
3530	352.74	300.22	300.22	300.22	
3531	352.84	300.22	300.22	300.22	
3532	352.94	300.22	300.22	300.22	
3533	353.04	300.22	300.22	300.22	
3534	353.14	300.21	300.21	300.21	
3535	353.24	300.21	300.21	300.21	
3536	353.34	300.21	300.21	300.21	
3537	353.44	300.21	300.21	300.21	
3538	353.54	300.21	300.21	300.21	
3539	353.64	300.21	300.21	300.21	
3540	353.74	300.2	300.2	300.2	
3541	353.84	300.2	300.2	300.2	
3542	353.94	300.2	300.2	300.2	
3543	354.04	300.2	300.2	300.2	
3544	354.14	300.2	300.2	300.2	
3545	354.24	300.2	300.2	300.2	
3546	354.34	300.2	300.2	300.2	
3547	354.44	300.19	300.19	300.19	
3548	354.54	300.19	300.19	300.19	
3549	354.64	300.19	300.19	300.19	
3550	354.74	300.19	300.19	300.19	
3551	354.84	300.19	300.19	300.19	
3552	354.94	300.19	300.19	300.19	
3553	355.04	300.18	300.18	300.18	
3554	355.14	300.18	300.18	300.18	
3555	355.24	300.18	300.18	300.18	
3556	355.34	300.18	300.18	300.18	
3557	355.44	300.18	300.18	300.18	
3558	355.54	300.18	300.18	300.18	
3559	355.64	300.18	300.18	300.18	
3560	355.74	300.17	300.17	300.17	
3561	355.84	300.17	300.17	300.17	
3562	355.94	300.17	300.17	300.17	
3563	356.04	300.17	300.17	300.17	
3564	356.14	300.17	300.17	300.17	
3565	356.24	300.17	300.17	300.17	
3566	356.34	300.16	300.16	300.16	
3567	356.44	300.16	300.16	300.16	
3568	356.54	300.16	300.16	300.16	
3569	356.64	300.16	300.16	300.16	
3570	356.74	300.16	300.16	300.16	
3571	356.84	300.16	300.16	300.16	
3572	356.94	300.15	300.15	300.15	
3573	357.04	300.15	300.15	300.15	
3574	357.14	300.15	300.15	300.15	
3575	357.24	300.15	300.15	300.15	
3576	357.34	300.15	300.15	300.15	
3577	357.44	300.15	300.15	300.15	
3578	357.54	300.15	300.15	300.15	
3579	357.64	300.14	300.14	300.14	
3580	357.74	300.14	300.14	300.14	
3581	357.84	300.14	300.14	300.14	
3582	357.94	300.14	300.14	300.14	
3583	358.04	300.14	300.14	300.14	
3584	358.14	300.14	300.14	300.14	
3585	358.24	300.13	300.13	300.13	
3586	358.34	300.13	300.13	300.13	
3587	358.44	300.13	300.13	300.13	
3588	358.54	300.13	300.13	300.13	
3589	358.64	300.13	300.13	300.13	
3590	358.74	300.13	300.13	300.13	
3591	358.84	300.12	300.12	300.12	
3592	358.94	300.12	300.12	300.12	
3593	359.04	300.12	300.12	300.12	
3594	359.14	300.12	300.12	300.12	
3595	359.24	300.12	300.12	300.12	
3596	359.34	300.12	300.12	300.12	
3597	359.44	300.12	300.12	300.12	
3598	359.54	300.11	300.11	300.11	
3599	359.64	300.11	300.11	300.11	
3600	359.74	300.11	300.11	300.11	
3601	359.84	300.11	300.11	300.11	
3602	359.94	300.11	300.11	300.11	
3603	360.04	300.11	300.11	300.11	
3604	360.14	300.1	300.1	300.1	
3605	360.24	300.1	300.1	300.1	
3606	360.34	300.1	300.1	300.1	
3607	360.44	300.1	300.1	300.1	
3608	360.54	300.1	300.1	300.1	
3609	360.64	300.1	300.1	300.1	
3610	360.74	300.1	300.1	300.1	
3611	360.84	300.09	300.09	300.09	
3612	360.94	300.09	300.09	300.09	
3613	361.04	300.09	300.09	300.09	
3614	361.14	300.09	300.09	300.09	
3615	361.24	300.09	300.09	300.09	
3616	361.34	300.09	300.09	300.09	
3617	361.44	300.08	300.08	300.08	
3618	361.54	300.08	300.08	300.08	
3619	361.64	300.08	300.08	300.08	
3620	361.74	300.08	300.08	300.08	
3621	361.84	300.08	300.08	300.08	
3622	361.94	300.08	300.08	300.08	
3623	362.04	300.08	300.08	300.08	
3624	362.14	300.07	300.07	300.07	
3625	362.24	300.07	300.07	300.07	
3626	362.34	300.07	300.07	300.07	
3627	362.44	300.07	300.07	300.07	
3628	362.54	300.07	300.07	300.07	
3629	362.64	300.07	300.07	300.07	
3630	362.74	300.06	300.06	300.06	
3631	362.84	300.06	300.06	300.06	
3632	362.94	300.06	300.06	300.06	
3633	363.04	300.06	300.06	300.06	
3634	363.14	300.06	300.06	300.06	
3635	363.24	300.06	300.06	300.06	
3636	363.34	300.06	300.06	300.06	
3637	363.44	300.05	300.05	300.05	
3638	363.54	300.05	300.05	300.05	
3639	363.64	300.05	300.05	300.05	
3640	363.74	300.05	300.05	300.05	
3641	363.84	300.05	300.05	300.05	
3642	363.94	300.05	300.05	300.05	
3643	364.04	300.04	300.04	300.04	
3644	364.14	300.04	300.04	300.04	
3645	364.24	300.04	300.04	300.04	
3646	364.34	300.04	300.04	300.04	
3647	364.44	300.04	300.04	300.04	
3648	364.54	300.04	300.04	300.04	
3649	364.64	300.03	300.03	300.03	
3650	364.74	300.03	300.03	300.03	
3651	364.84	300.03	300.03	300.03	
3652	364.94	300.03	300.03	300.03	
3653	365.04	300.03	300.03	300.03	
3654	365.14	300.03	300.03	300.03	
3655	365.24	300.03	300.03	300.03	
3656	365.34	300.02	300.02	300.02	
3657	365.44	300.02	300.02	300.02	
3658	365.54	300.02	300.02	300.02	
3659	365.64	300.02	300.02	300.02	
3660	365.74	300.02	300.02	300.02	
3661	365.84	300.02	300.02	300.02	
3662	365.94	300.01	300.01	300.01	
3663	366.04	300.01	300.01	300.01	
3664	366.14	300.01	300.01	300.01	
3665	366.24	300.01	300.01	300.01	
3666	366.34	300.01	300.01	300.01	
3667	366.44	300.01	300.01	300.01	
3668	366.54	300.01	300.01	300.01	
3669	366.64	300.	300.	300.	
3670	366.74	300.	300.	300.	
3671	366.84	300.	300.	300.	
3672	366.94	300.	300.	300.	
3673	367.04	300.	300.	300.	
3674	367.14	300.	300.	300.	
3675	367.24	300.	300.	300.	
3676	367.34	299.99	299.99	299.99	
3677	367.44	299.99	299.99	299.99	
3678	367.54	299.99	299.99	299.99	
3679	367.64	299.99	299.99	299.99	
3680	367.74	299.99	299.99	299.99	
3681	367.84	299.99	299.99	299.99	
3682	367.94	299.98	299.98	299.98	
3683	368.04	299.98	299.98	299.98	
3684	368.14	299.98	299.98	299.98	
3685	368.24	299.98	299.98	299.98	
3686	368.34	299.98	299.98	299.98	
3687	368.44	299.98	299.98	299.98	
3688	368.54	299.98	299.98	299.98	
3689	368.64	299.97	299.97	299.97	
3690	368.74	299.97	299.97	299.97	
3691	368.84	299.97	299.97	299.97	
3692	368.94	299.97	299.97	299.97	
3693	369.04	299.97	299.97	299.97	
3694	369.14	299.97	299.97	299.97	
3695	369.24	299.96	299.96	299.96	
3696	369.34	299.96	299.96	299.96	
3697	369.44	299.96	299.96	299.96	
3698	369.54	299.96	299.96	299.96	
3699	369.64	299.96	299.96	299.96	
3700	369.74	299.96	299.96	299.96	
3701	369.84	299.96	299.96	299.96	
3702	369.94	299.95	299.95	299.95	
3703	370.04	299.95	299.95	299.95	
3704	370.14	299.95	299.95	299.95	
3705	370.24	299.95	299.95	299.95	
3706	370.34	299.95	299.95	299.95	
3707	370.44	299.95	299.95	299.95	
3708	370.54	299.94	299.94	299.94	
3709	370.64	299.94	299.94	299.94	
3710	370.74	299.94	299.94	299.94	
3711	370.84	299.94	299.94	299.94	
3712	370.94	299.94	299.94	299.94	
3713	371.04	299.94	299.94	299.94	
3714	371.14	299.94	299.94	299.94	
3715	371.24	299.93	299.93	299.93	
3716	371.34	299.93	299.93	299.93	
3717	371.44	299.93	299.93	299.93	
3718	371.54	299.93	299.93	299.93	
3719	371.64	299.93	299.93	299.93	
3720	371.74	299.93	299.93	299.93	
3721	371.84	299.92	299.92	299.92	
3722	371.94	299.92	299.92	299.92	
3723	372.04	299.92	299.92	299.92	
3724	372.14	299.92	299.92	299.92	
3725	372.24	299.92	299.92	299.92	
3726	372.34	299.92	299.92	299.92	
3727	372.44	299.92	299.92	299.92	
3728	372.54	299.91	299.91	299.91	
3729	372.64	299.91	299.91	299.91	
3730	372.74	299.91	299.91	299.91	
3731	372.84	299.91	299.91	299.91	
3732	372.94	299.91	299.91	299.91	
3733	373.04	299.91	299.91	299.91	
3734	373.14	299.91	299.91	299.91	
3735	373.24	299.9	299.9	299.9	
3736	373.34	299.9	299.9	299.9	
3737	373.44	299.9	299.9	299.9	
3738	373.54	299.9	299.9	299.9	
3739	373.64	299.9	299.9	299.9	
3740	373.74	299.9	299.9	299.9	
3741	373.84	299.89	299.89	299.89	
3742	373.94	299.89	299.89	299.89	
3743	374.04	299.89	299.89	299.89	
3744	374.14	299.89	299.89	299.89	
3745	374.24	299.89	299.89	299.89	
3746	374.34	299.89	299.89	299.89	
3747	374.44	299.89	299.89	299.89	
3748	374.54	299.88	299.88	299.88	
3749	374.64	299.88	299.88	299.88	
3750	374.74	299.88	299.88	299.88	
3751	374.84	299.88	299.88	299.88	
3752	374.94	299.88	299.88	299.88	
3753	375.04	299.88	299.88	299.88	
3754	375.14	299.87	299.87	299.87	
3755	375.24	299.87	299.87	299.87	
3756	375.34	299.87	299.87	299.87	
3757	375.44	299.87	299.87	299.87	
3758	375.54	299.87	299.87	299.87	
3759	375.64	299.87	299.87	299.87	
3760	375.74	299.87	299.87	299.87	
3761	375.84	299.86	299.86	299.86	
3762	375.94	299.86	299.86	299.86	
3763	376.04	299.86	299.86	299.86	
3764	376.14	299.86	299.86	299.86	
