	Time [s]	Minimum [K]	Maximum [K]	Average [K]	
4581	457.84	290.24	290.24	290.24	
4582	457.94	290.24	290.24	290.24	
4583	458.04	290.23	290.23	290.23	
4584	458.14	290.23	290.23	290.23	
4585	458.24	290.23	290.23	290.23	
4586	458.34	290.23	290.23	290.23	
4587	458.44	290.23	290.23	290.23	
4588	458.54	290.23	290.23	290.23	
4589	458.64	290.22	290.22	290.22	
4590	458.74	290.22	290.22	290.22	
4591	458.84	290.22	290.22	290.22	
4592	458.94	290.22	290.22	290.22	
4593	459.04	290.22	290.22	290.22	
4594	459.14	290.22	290.22	290.22	
4595	459.24	290.22	290.22	290.22	
4596	459.34	290.21	290.21	290.21	
4597	459.44	290.21	290.21	290.21	
4598	459.54	290.21	290.21	290.21	
4599	459.64	290.21	290.21	290.21	
4600	459.74	290.21	290.21	290.21	
4601	459.84	290.21	290.21	290.21	
4602	459.94	290.2	290.2	290.2	
4603	460.04	290.2	290.2	290.2	
4604	460.14	290.2	290.2	290.2	
4605	460.24	290.2	290.2	290.2	
4606	460.34	290.2	290.2	290.2	
4607	460.44	290.2	290.2	290.2	
4608	460.54	290.19	290.19	290.19	
4609	460.64	290.19	290.19	290.19	
4610	460.74	290.19	290.19	290.19	
4611	460.84	290.19	290.19	290.19	
4612	460.94	290.19	290.19	290.19	
4613	461.04	290.19	290.19	290.19	
4614	461.14	290.18	290.18	290.18	
4615	461.24	290.18	290.18	290.18	
4616	461.34	290.18	290.18	290.18	
4617	461.44	290.18	290.18	290.18	
4618	461.54	290.18	290.18	290.18	
4619	461.64	290.18	290.18	290.18	
4620	461.74	290.18	290.18	290.18	
4621	461.84	290.17	290.17	290.17	
4622	461.94	290.17	290.17	290.17	
4623	462.04	290.17	290.17	290.17	
4624	462.14	290.17	290.17	290.17	
4625	462.24	290.17	290.17	290.17	
4626	462.34	290.17	290.17	290.17	
4627	462.44	290.16	290.16	290.16	
4628	462.54	290.16	290.16	290.16	
4629	462.64	290.16	290.16	290.16	
4630	462.74	290.16	290.16	290.16	
4631	462.84	290.16	290.16	290.16	
4632	462.94	290.16	290.16	290.16	
4633	463.04	290.15	290.15	290.15	
4634	463.14	290.15	290.15	290.15	
4635	463.24	290.15	290.15	290.15	
4636	463.34	290.15	290.15	290.15	
4637	463.44	290.15	290.15	290.15	
4638	463.54	290.15	290.15	290.15	
4639	463.64	290.15	290.15	290.15	
4640	463.74	290.14	290.14	290.14	
4641	463.84	290.14	290.14	290.14	
4642	463.94	290.14	290.14	290.14	
4643	464.04	290.14	290.14	290.14	
4644	464.14	290.14	290.14	290.14	
4645	464.24	290.14	290.14	290.14	
4646	464.34	290.13	290.13	290.13	
4647	464.44	290.13	290.13	290.13	
4648	464.54	290.13	290.13	290.13	
4649	464.64	290.13	290.13	290.13	
4650	464.74	290.13	290.13	290.13	
4651	464.84	290.13	290.13	290.13	
4652	464.94	290.12	290.12	290.12	
4653	465.04	290.12	290.12	290.12	
4654	465.14	290.12	290.12	290.12	
4655	465.24	290.12	290.12	290.12	
4656	465.34	290.12	290.12	290.12	
4657	465.44	290.12	290.12	290.12	
4658	465.54	290.12	290.12	290.12	
4659	465.64	290.11	290.11	290.11	
4660	465.74	290.11	290.11	290.11	
4661	465.84	290.11	290.11	290.11	
4662	465.94	290.11	290.11	290.11	
4663	466.04	290.11	290.11	290.11	
4664	466.14	290.11	290.11	290.11	
4665	466.24	290.1	290.1	290.1	
4666	466.34	290.1	290.1	290.1	
4667	466.44	290.1	290.1	290.1	
4668	466.54	290.1	290.1	290.1	
4669	466.64	290.1	290.1	290.1	
4670	466.74	290.1	290.1	290.1	
4671	466.84	290.09	290.09	290.09	
4672	466.94	290.09	290.09	290.09	
4673	467.04	290.09	290.09	290.09	
4674	467.14	290.09	290.09	290.09	
4675	467.24	290.09	290.09	290.09	
4676	467.34	290.09	290.09	290.09	
4677	467.44	290.09	290.09	290.09	
4678	467.54	290.08	290.08	290.08	
4679	467.64	290.08	290.08	290.08	
4680	467.74	290.08	290.08	290.08	
4681	467.84	290.08	290.08	290.08	
4682	467.94	290.08	290.08	290.08	
4683	468.04	290.08	290.08	290.08	
4684	468.14	290.07	290.07	290.07	
4685	468.24	290.07	290.07	290.07	
4686	468.34	290.07	290.07	290.07	
4687	468.44	290.07	290.07	290.07	
4688	468.54	290.07	290.07	290.07	
4689	468.64	290.07	290.07	290.07	
4690	468.74	290.07	290.07	290.07	
4691	468.84	290.06	290.06	290.06	
4692	468.94	290.06	290.06	290.06	
4693	469.04	290.06	290.06	290.06	
4694	469.14	290.06	290.06	290.06	
4695	469.24	290.06	290.06	290.06	
4696	469.34	290.06	290.06	290.06	
4697	469.44	290.05	290.05	290.05	
4698	469.54	290.05	290.05	290.05	
4699	469.64	290.05	290.05	290.05	
4700	469.74	290.05	290.05	290.05	
4701	469.84	290.05	290.05	290.05	
4702	469.94	290.05	290.05	290.05	
4703	470.04	290.05	290.05	290.05	
4704	470.14	290.04	290.04	290.04	
4705	470.24	290.04	290.04	290.04	
4706	470.34	290.04	290.04	290.04	
4707	470.44	290.04	290.04	290.04	
4708	470.54	290.04	290.04	290.04	
4709	470.64	290.04	290.04	290.04	
4710	470.74	290.03	290.03	290.03	
4711	470.84	290.03	290.03	290.03	
4712	470.94	290.03	290.03	290.03	
4713	471.04	290.03	290.03	290.03	
4714	471.14	290.03	290.03	290.03	
4715	471.24	290.03	290.03	290.03	
4716	471.34	290.02	290.02	290.02	
4717	471.44	290.02	290.02	290.02	
4718	471.54	290.02	290.02	290.02	
4719	471.64	290.02	290.02	290.02	
4720	471.74	290.02	290.02	290.02	
4721	471.84	290.02	290.02	290.02	
4722	471.94	290.02	290.02	290.02	
4723	472.04	290.01	290.01	290.01	
4724	472.14	290.01	290.01	290.01	
4725	472.24	290.01	290.01	290.01	
4726	472.34	290.01	290.01	290.01	
4727	472.44	290.01	290.01	290.01	
4728	472.54	290.01	290.01	290.01	
4729	472.64	290.	290.	290.	
4730	472.74	290.	290.	290.	
4731	472.84	290.	290.	290.	
4732	472.94	290.	290.	290.	
4733	473.04	290.	290.	290.	
4734	473.14	290.	290.	290.	
4735	473.24	290.	290.	290.	
4736	473.34	289.99	289.99	289.99	
4737	473.44	289.99	289.99	289.99	
4738	473.54	289.99	289.99	289.99	
4739	473.64	289.99	289.99	289.99	
4740	473.74	289.99	289.99	289.99	
4741	473.84	289.99	289.99	289.99	
4742	473.94	289.98	289.98	289.98	
4743	474.04	289.98	289.98	289.98	
4744	474.14	289.98	289.98	289.98	
4745	474.24	289.98	289.98	289.98	
4746	474.34	289.98	289.98	289.98	
4747	474.44	289.98	289.98	289.98	
4748	474.54	289.98	289.98	289.98	
4749	474.64	289.97	289.97	289.97	
4750	474.74	289.97	289.97	289.97	
4751	474.84	289.97	289.97	289.97	
4752	474.94	289.97	289.97	289.97	
4753	475.04	289.97	289.97	289.97	
4754	475.14	289.97	289.97	289.97	
4755	475.24	289.96	289.96	289.96	
4756	475.34	289.96	289.96	289.96	
4757	475.44	289.96	289.96	289.96	
4758	475.54	289.96	289.96	289.96	
4759	475.64	289.96	289.96	289.96	
4760	475.74	289.96	289.96	289.96	
4761	475.84	289.96	289.96	289.96	
4762	475.94	289.95	289.95	289.95	
4763	476.04	289.95	289.95	289.95	
4764	476.14	289.95	289.95	289.95	
4765	476.24	289.95	289.95	289.95	
4766	476.34	289.95	289.95	289.95	
4767	476.44	289.95	289.95	289.95	
4768	476.54	289.94	289.94	289.94	
4769	476.64	289.94	289.94	289.94	
4770	476.74	289.94	289.94	289.94	
4771	476.84	289.94	289.94	289.94	
4772	476.94	289.94	289.94	289.94	
4773	477.04	289.94	289.94	289.94	
4774	477.14	289.94	289.94	289.94	
4775	477.24	289.93	289.93	289.93	
4776	477.34	289.93	289.93	289.93	
4777	477.44	289.93	289.93	289.93	
4778	477.54	289.93	289.93	289.93	
4779	477.64	289.93	289.93	289.93	
4780	477.74	289.93	289.93	289.93	
4781	477.84	289.93	289.93	289.93	
4782	477.94	289.92	289.92	289.92	
4783	478.04	289.92	289.92	289.92	
4784	478.14	289.92	289.92	289.92	
4785	478.24	289.92	289.92	289.92	
4786	478.34	289.92	289.92	289.92	
4787	478.44	289.92	289.92	289.92	
4788	478.54	289.91	289.91	289.91	
4789	478.64	289.91	289.91	289.91	
4790	478.74	289.91	289.91	289.91	
4791	478.84	289.91	289.91	289.91	
4792	478.94	289.91	289.91	289.91	
4793	479.04	289.91	289.91	289.91	
4794	479.14	289.91	289.91	289.91	
4795	479.24	289.9	289.9	289.9	
4796	479.34	289.9	289.9	289.9	
4797	479.44	289.9	289.9	289.9	
4798	479.54	289.9	289.9	289.9	
4799	479.64	289.9	289.9	289.9	
4800	479.74	289.9	289.9	289.9	
4801	479.84	289.89	289.89	289.89	
4802	479.94	289.89	289.89	289.89	
4803	480.04	289.89	289.89	289.89	
4804	480.14	289.89	289.89	289.89	
4805	480.24	289.89	289.89	289.89	
4806	480.34	289.89	289.89	289.89	
4807	480.44	289.89	289.89	289.89	
4808	480.54	289.88	289.88	289.88	
4809	480.64	289.88	289.88	289.88	
4810	480.74	289.88	289.88	289.88	
4811	480.84	289.88	289.88	289.88	
4812	480.94	289.88	289.88	289.88	
4813	481.04	289.88	289.88	289.88	
4814	481.14	289.88	289.88	289.88	
4815	481.24	289.87	289.87	289.87	
4816	481.34	289.87	289.87	289.87	
4817	481.44	289.87	289.87	289.87	
4818	481.54	289.87	289.87	289.87	
4819	481.64	289.87	289.87	289.87	
4820	481.74	289.87	289.87	289.87	
4821	481.84	289.86	289.86	289.86	
4822	481.94	289.86	289.86	289.86	
4823	482.04	289.86	289.86	289.86	
4824	482.14	289.86	289.86	289.86	
4825	482.24	289.86	289.86	289.86	
4826	482.34	289.86	289.86	289.86	
4827	482.44	289.86	289.86	289.86	
4828	482.54	289.85	289.85	289.85	
4829	482.64	289.85	289.85	289.85	
4830	482.74	289.85	289.85	289.85	
4831	482.84	289.85	289.85	289.85	
4832	482.94	289.85	289.85	289.85	
4833	483.04	289.85	289.85	289.85	
4834	483.14	289.84	289.84	289.84	
4835	483.24	289.84	289.84	289.84	
4836	483.34	289.84	289.84	289.84	
4837	483.44	289.84	289.84	289.84	
4838	483.54	289.84	289.84	289.84	
4839	483.64	289.84	289.84	289.84	
4840	483.74	289.84	289.84	289.84	
4841	483.84	289.83	289.83	289.83	
4842	483.94	289.83	289.83	289.83	
4843	484.04	289.83	289.83	289.83	
4844	484.14	289.83	289.83	289.83	
4845	484.24	289.83	289.83	289.83	
4846	484.34	289.83	289.83	289.83	
4847	484.44	289.83	289.83	289.83	
4848	484.54	289.82	289.82	289.82	
4849	484.64	289.82	289.82	289.82	
4850	484.74	289.82	289.82	289.82	
4851	484.84	289.82	289.82	289.82	
4852	484.94	289.82	289.82	289.82	
4853	485.04	289.82	289.82	289.82	
4854	485.14	289.81	289.81	289.81	
4855	485.24	289.81	289.81	289.81	
4856	485.34	289.81	289.81	289.81	
4857	485.44	289.81	289.81	289.81	
4858	485.54	289.81	289.81	289.81	
4859	485.64	289.81	289.81	289.81	
4860	485.74	289.81	289.81	289.81	
4861	485.84	289.8	289.8	289.8	
4862	485.94	289.8	289.8	289.8	
4863	486.04	289.8	289.8	289.8	
4864	486.14	289.8	289.8	289.8	
4865	486.24	289.8	289.8	289.8	
4866	486.34	289.8	289.8	289.8	
4867	486.44	289.8	289.8	289.8	
4868	486.54	289.79	289.79	289.79	
4869	486.64	289.79	289.79	289.79	
4870	486.74	289.79	289.79	289.79	
4871	486.84	289.79	289.79	289.79	
4872	486.94	289.79	289.79	289.79	
4873	487.04	289.79	289.79	289.79	
4874	487.14	289.78	289.78	289.78	
4875	487.24	289.78	289.78	289.78	
4876	487.34	289.78	289.78	289.78	
4877	487.44	289.78	289.78	289.78	
4878	487.54	289.78	289.78	289.78	
4879	487.64	289.78	289.78	289.78	
4880	487.74	289.78	289.78	289.78	
4881	487.84	289.77	289.77	289.77	
4882	487.94	289.77	289.77	289.77	
4883	488.04	289.77	289.77	289.77	
4884	488.14	289.77	289.77	289.77	
4885	488.24	289.77	289.77	289.77	
4886	488.34	289.77	289.77	289.77	
4887	488.44	289.77	289.77	289.77	
4888	488.54	289.76	289.76	289.76	
4889	488.64	289.76	289.76	289.76	
4890	488.74	289.76	289.76	289.76	
4891	488.84	289.76	289.76	289.76	
4892	488.94	289.76	289.76	289.76	
4893	489.04	289.76	289.76	289.76	
4894	489.14	289.76	289.76	289.76	
4895	489.24	289.75	289.75	289.75	
4896	489.34	289.75	289.75	289.75	
4897	489.44	289.75	289.75	289.75	
4898	489.54	289.75	289.75	289.75	
4899	489.64	289.75	289.75	289.75	
4900	489.74	289.75	289.75	289.75	
4901	489.84	289.74	289.74	289.74	
4902	489.94	289.74	289.74	289.74	
4903	490.04	289.74	289.74	289.74	
4904	490.14	289.74	289.74	289.74	
4905	490.24	289.74	289.74	289.74	
4906	490.34	289.74	289.74	289.74	
4907	490.44	289.74	289.74	289.74	
4908	490.54	289.73	289.73	289.73	
4909	490.64	289.73	289.73	289.73	
4910	490.74	289.73	289.73	289.73	
4911	490.84	289.73	289.73	289.73	
4912	490.94	289.73	289.73	289.73	
4913	491.04	289.73	289.73	289.73	
4914	491.14	289.73	289.73	289.73	
4915	491.24	289.72	289.72	289.72	
4916	491.34	289.72	289.72	289.72	
4917	491.44	289.72	289.72	289.72	
4918	491.54	289.72	289.72	289.72	
4919	491.64	289.72	289.72	289.72	
4920	491.74	289.72	289.72	289.72	
4921	491.84	289.72	289.72	289.72	
4922	491.94	289.71	289.71	289.71	
4923	492.04	289.71	289.71	289.71	
4924	492.14	289.71	289.71	289.71	
4925	492.24	289.71	289.71	289.71	
4926	492.34	289.71	289.71	289.71	
4927	492.44	289.71	289.71	289.71	
4928	492.54	289.71	289.71	289.71	
4929	492.64	289.7	289.7	289.7	
4930	492.74	289.7	289.7	289.7	
4931	492.84	289.7	289.7	289.7	
4932	492.94	289.7	289.7	289.7	
4933	493.04	289.7	289.7	289.7	
4934	493.14	289.7	289.7	289.7	
4935	493.24	289.69	289.69	289.69	
4936	493.34	289.69	289.69	289.69	
4937	493.44	289.69	289.69	289.69	
4938	493.54	289.69	289.69	289.69	
4939	493.64	289.69	289.69	289.69	
4940	493.74	289.69	289.69	289.69	
4941	493.84	289.69	289.69	289.69	
4942	493.94	289.68	289.68	289.68	
4943	494.04	289.68	289.68	289.68	
4944	494.14	289.68	289.68	289.68	
4945	494.24	289.68	289.68	289.68	
4946	494.34	289.68	289.68	289.68	
4947	494.44	289.68	289.68	289.68	
4948	494.54	289.68	289.68	289.68	
4949	494.64	289.67	289.67	289.67	
4950	494.74	289.67	289.67	289.67	
4951	494.84	289.67	289.67	289.67	
4952	494.94	289.67	289.67	289.67	
4953	495.04	289.67	289.67	289.67	
4954	495.14	289.67	289.67	289.67	
4955	495.24	289.67	289.67	289.67	
4956	495.34	289.66	289.66	289.66	
4957	495.44	289.66	289.66	289.66	
4958	495.54	289.66	289.66	289.66	
4959	495.64	289.66	289.66	289.66	
4960	495.74	289.66	289.66	289.66	
4961	495.84	289.66	289.66	289.66	
4962	495.94	289.66	289.66	289.66	
4963	496.04	289.65	289.65	289.65	
4964	496.14	289.65	289.65	289.65	
4965	496.24	289.65	289.65	289.65	
4966	496.34	289.65	289.65	289.65	
4967	496.44	289.65	289.65	289.65	
4968	496.54	289.65	289.65	289.65	
4969	496.64	289.65	289.65	289.65	
4970	496.74	289.64	289.64	289.64	
4971	496.84	289.64	289.64	289.64	
4972	496.94	289.64	289.64	289.64	
4973	497.04	289.64	289.64	289.64	
4974	497.14	289.64	289.64	289.64	
4975	497.24	289.64	289.64	289.64	
4976	497.34	289.63	289.63	289.63	
4977	497.44	289.63	289.63	289.63	
4978	497.54	289.63	289.63	289.63	
4979	497.64	289.63	289.63	289.63	
4980	497.74	289.63	289.63	289.63	
4981	497.84	289.63	289.63	289.63	
4982	497.94	289.63	289.63	289.63	
4983	498.04	289.62	289.62	289.62	
4984	498.14	289.62	289.62	289.62	
4985	498.24	289.62	289.62	289.62	
4986	498.34	289.62	289.62	289.62	
4987	498.44	289.62	289.62	289.62	
4988	498.54	289.62	289.62	289.62	
4989	498.64	289.62	289.62	289.62	
4990	498.74	289.61	289.61	289.61	
4991	498.84	289.61	289.61	289.61	
4992	498.94	289.61	289.61	289.61	
4993	499.04	289.61	289.61	289.61	
4994	499.14	289.61	289.61	289.61	
4995	499.24	289.61	289.61	289.61	
4996	499.34	289.61	289.61	289.61	
4997	499.44	289.6	289.6	289.6	
4998	499.54	289.6	289.6	289.6	
4999	499.64	289.6	289.6	289.6	
5000	499.74	289.6	289.6	289.6	
5001	499.84	289.6	289.6	289.6	
5002	499.94	289.6	289.6	289.6	
5003	500.04	289.6	289.6	289.6	
5004	500.14	289.59	289.59	289.59	
5005	500.24	289.59	289.59	289.59	
5006	500.34	289.59	289.59	289.59	
5007	500.44	289.59	289.59	289.59	
5008	500.54	289.59	289.59	289.59	
5009	500.64	289.59	289.59	289.59	
5010	500.74	289.59	289.59	289.59	
5011	500.84	289.58	289.58	289.58	
5012	500.94	289.58	289.58	289.58	
5013	501.04	289.58	289.58	289.58	
5014	501.14	289.58	289.58	289.58	
5015	501.24	289.58	289.58	289.58	
5016	501.34	289.58	289.58	289.58	
5017	501.44	289.58	289.58	289.58	
5018	501.54	289.57	289.57	289.57	
5019	501.64	289.57	289.57	289.57	
5020	501.74	289.57	289.57	289.57	
5021	501.84	289.57	289.57	289.57	
5022	501.94	289.57	289.57	289.57	
5023	502.04	289.57	289.57	289.57	
5024	502.14	289.57	289.57	289.57	
5025	502.24	289.56	289.56	289.56	
5026	502.34	289.56	289.56	289.56	
5027	502.44	289.56	289.56	289.56	
5028	502.54	289.56	289.56	289.56	
5029	502.64	289.56	289.56	289.56	
5030	502.74	289.56	289.56	289.56	
5031	502.84	289.56	289.56	289.56	
5032	502.94	289.55	289.55	289.55	
5033	503.04	289.55	289.55	289.55	
5034	503.14	289.55	289.55	289.55	
5035	503.24	289.55	289.55	289.55	
5036	503.34	289.55	289.55	289.55	
5037	503.44	289.55	289.55	289.55	
5038	503.54	289.55	289.55	289.55	
5039	503.64	289.54	289.54	289.54	
5040	503.74	289.54	289.54	289.54	
5041	503.84	289.54	289.54	289.54	
5042	503.94	289.54	289.54	289.54	
5043	504.04	289.54	289.54	289.54	
5044	504.14	289.54	289.54	289.54	
5045	504.24	289.54	289.54	289.54	
5046	504.34	289.53	289.53	289.53	
5047	504.44	289.53	289.53	289.53	
5048	504.54	289.53	289.53	289.53	
5049	504.64	289.53	289.53	289.53	
5050	504.74	289.53	289.53	289.53	
5051	504.84	289.53	289.53	289.53	
5052	504.94	289.53	289.53	289.53	
5053	505.04	289.52	289.52	289.52	
5054	505.14	289.52	289.52	289.52	
5055	505.24	289.52	289.52	289.52	
5056	505.34	289.52	289.52	289.52	
5057	505.44	289.52	289.52	289.52	
5058	505.54	289.52	289.52	289.52	
5059	505.64	289.52	289.52	289.52	
5060	505.74	289.51	289.51	289.51	
5061	505.84	289.51	289.51	289.51	
5062	505.94	289.51	289.51	289.51	
5063	506.04	289.51	289.51	289.51	
5064	506.14	289.51	289.51	289.51	
5065	506.24	289.51	289.51	289.51	
5066	506.34	289.51	289.51	289.51	
5067	506.44	289.5	289.5	289.5	
5068	506.54	289.5	289.5	289.5	
5069	506.64	289.5	289.5	289.5	
5070	506.74	289.5	289.5	289.5	
5071	506.84	289.5	289.5	289.5	
5072	506.94	289.5	289.5	289.5	
5073	507.04	289.5	289.5	289.5	
5074	507.14	289.49	289.49	289.49	
5075	507.24	289.49	289.49	289.49	
5076	507.34	289.49	289.49	289.49	
5077	507.44	289.49	289.49	289.49	
5078	507.54	289.49	289.49	289.49	
5079	507.64	289.49	289.49	289.49	
5080	507.74	289.49	289.49	289.49	
5081	507.84	289.48	289.48	289.48	
5082	507.94	289.48	289.48	289.48	
5083	508.04	289.48	289.48	289.48	
5084	508.14	289.48	289.48	289.48	
5085	508.24	289.48	289.48	289.48	
5086	508.34	289.48	289.48	289.48	
5087	508.44	289.48	289.48	289.48	
5088	508.54	289.47	289.47	289.47	
5089	508.64	289.47	289.47	289.47	
5090	508.74	289.47	289.47	289.47	
5091	508.84	289.47	289.47	289.47	
5092	508.94	289.47	289.47	289.47	
5093	509.04	289.47	289.47	289.47	
5094	509.14	289.47	289.47	289.47	
5095	509.24	289.46	289.46	289.46	
5096	509.34	289.46	289.46	289.46	
5097	509.44	289.46	289.46	289.46	
5098	509.54	289.46	289.46	289.46	
5099	509.64	289.46	289.46	289.46	
5100	509.74	289.46	289.46	289.46	
5101	509.84	289.46	289.46	289.46	
5102	509.94	289.45	289.45	289.45	
5103	510.04	289.45	289.45	289.45	
5104	510.14	289.45	289.45	289.45	
5105	510.24	289.45	289.45	289.45	
5106	510.34	289.45	289.45	289.45	
5107	510.44	289.45	289.45	289.45	
5108	510.54	289.45	289.45	289.45	
5109	510.64	289.44	289.44	289.44	
5110	510.74	289.44	289.44	289.44	
5111	510.84	289.44	289.44	289.44	
5112	510.94	289.44	289.44	289.44	
5113	511.04	289.44	289.44	289.44	
5114	511.14	289.44	289.44	289.44	
5115	511.24	289.44	289.44	289.44	
5116	511.34	289.43	289.43	289.43	
5117	511.44	289.43	289.43	289.43	
5118	511.54	289.43	289.43	289.43	
5119	511.64	289.43	289.43	289.43	
5120	511.74	289.43	289.43	289.43	
5121	511.84	289.43	289.43	289.43	
5122	511.94	289.43	289.43	289.43	
5123	512.04	289.43	289.43	289.43	
5124	512.14	289.42	289.42	289.42	
5125	512.24	289.42	289.42	289.42	
5126	512.34	289.42	289.42	289.42	
5127	512.44	289.42	289.42	289.42	
5128	512.54	289.42	289.42	289.42	
5129	512.64	289.42	289.42	289.42	
5130	512.74	289.42	289.42	289.42	
5131	512.84	289.41	289.41	289.41	
5132	512.94	289.41	289.41	289.41	
5133	513.04	289.41	289.41	289.41	
5134	513.14	289.41	289.41	289.41	
5135	513.24	289.41	289.41	289.41	
5136	513.34	289.41	289.41	289.41	
5137	513.44	289.41	289.41	289.41	
5138	513.54	289.4	289.4	289.4	
5139	513.64	289.4	289.4	289.4	
5140	513.74	289.4	289.4	289.4	
5141	513.84	289.4	289.4	289.4	
5142	513.94	289.4	289.4	289.4	
5143	514.04	289.4	289.4	289.4	
5144	514.14	289.4	289.4	289.4	
5145	514.24	289.39	289.39	289.39	
5146	514.34	289.39	289.39	289.39	
5147	514.44	289.39	289.39	289.39	
5148	514.54	289.39	289.39	289.39	
5149	514.64	289.39	289.39	289.39	
5150	514.74	289.39	289.39	289.39	
5151	514.84	289.39	289.39	289.39	
5152	514.94	289.38	289.38	289.38	
5153	515.04	289.38	289.38	289.38	
5154	515.14	289.38	289.38	289.38	
5155	515.24	289.38	289.38	289.38	
5156	515.34	289.38	289.38	289.38	
5157	515.44	289.38	289.38	289.38	
5158	515.54	289.38	289.38	289.38	
5159	515.64	289.37	289.37	289.37	
5160	515.74	289.37	289.37	289.37	
5161	515.84	289.37	289.37	289.37	
5162	515.94	289.37	289.37	289.37	
5163	516.04	289.37	289.37	289.37	
5164	516.14	289.37	289.37	289.37	
5165	516.24	289.37	289.37	289.37	
5166	516.34	289.36	289.36	289.36	
5167	516.44	289.36	289.36	289.36	
5168	516.54	289.36	289.36	289.36	
5169	516.64	289.36	289.36	289.36	
5170	516.74	289.36	289.36	289.36	
5171	516.84	289.36	289.36	289.36	
5172	516.94	289.36	289.36	289.36	
5173	517.04	289.36	289.36	289.36	
5174	517.14	289.35	289.35	289.35	
5175	517.24	289.35	289.35	289.35	
5176	517.34	289.35	289.35	289.35	
5177	517.44	289.35	289.35	289.35	
5178	517.54	289.35	289.35	289.35	
5179	517.64	289.35	289.35	289.35	
5180	517.74	289.35	289.35	289.35	
5181	517.84	289.34	289.34	289.34	
5182	517.94	289.34	289.34	289.34	
5183	518.04	289.34	289.34	289.34	
5184	518.14	289.34	289.34	289.34	
5185	518.24	289.34	289.34	289.34	
5186	518.34	289.34	289.34	289.34	
5187	518.44	289.34	289.34	289.34	
5188	518.54	289.33	289.33	289.33	
5189	518.64	289.33	289.33	289.33	
5190	518.74	289.33	289.33	289.33	
5191	518.84	289.33	289.33	289.33	
5192	518.94	289.33	289.33	289.33	
5193	519.04	289.33	289.33	289.33	
5194	519.14	289.33	289.33	289.33	
5195	519.24	289.32	289.32	289.32	
5196	519.34	289.32	289.32	289.32	
5197	519.44	289.32	289.32	289.32	
5198	519.54	289.32	289.32	289.32	
5199	519.64	289.32	289.32	289.32	
5200	519.74	289.32	289.32	289.32	
5201	519.84	289.32	289.32	289.32	
5202	519.94	289.32	289.32	289.32	
5203	520.04	289.31	289.31	289.31	
5204	520.14	289.31	289.31	289.31	
5205	520.24	289.31	289.31	289.31	
5206	520.34	289.31	289.31	289.31	
5207	520.44	289.31	289.31	289.31	
5208	520.54	289.31	289.31	289.31	
5209	520.64	289.31	289.31	289.31	
5210	520.74	289.3	289.3	289.3	
5211	520.84	289.3	289.3	289.3	
5212	520.94	289.3	289.3	289.3	
5213	521.04	289.3	289.3	289.3	
5214	521.14	289.3	289.3	289.3	
5215	521.24	289.3	289.3	289.3	
5216	521.34	289.3	289.3	289.3	
5217	521.44	289.29	289.29	289.29	
5218	521.54	289.29	289.29	289.29	
5219	521.64	289.29	289.29	289.29	
5220	521.74	289.29	289.29	289.29	
5221	521.84	289.29	289.29	289.29	
5222	521.94	289.29	289.29	289.29	
5223	522.04	289.29	289.29	289.29	
5224	522.14	289.28	289.28	289.28	
5225	522.24	289.28	289.28	289.28	
5226	522.34	289.28	289.28	289.28	
5227	522.44	289.28	289.28	289.28	
5228	522.54	289.28	289.28	289.28	
5229	522.64	289.28	289.28	289.28	
5230	522.74	289.28	289.28	289.28	
5231	522.84	289.28	289.28	289.28	
5232	522.94	289.27	289.27	289.27	
5233	523.04	289.27	289.27	289.27	
5234	523.14	289.27	289.27	289.27	
5235	523.24	289.27	289.27	289.27	
5236	523.34	289.27	289.27	289.27	
5237	523.44	289.27	289.27	289.27	
5238	523.54	289.27	289.27	289.27	
5239	523.64	289.26	289.26	289.26	
5240	523.74	289.26	289.26	289.26	
5241	523.84	289.26	289.26	289.26	
5242	523.94	289.26	289.26	289.26	
5243	524.04	289.26	289.26	289.26	
5244	524.14	289.26	289.26	289.26	
5245	524.24	289.26	289.26	289.26	
5246	524.34	289.25	289.25	289.25	
5247	524.44	289.25	289.25	289.25	
5248	524.54	289.25	289.25	289.25	
5249	524.64	289.25	289.25	289.25	
5250	524.74	289.25	289.25	289.25	
5251	524.84	289.25	289.25	289.25	
5252	524.94	289.25	289.25	289.25	
5253	525.04	289.25	289.25	289.25	
5254	525.14	289.24	289.24	289.24	
5255	525.24	289.24	289.24	289.24	
5256	525.34	289.24	289.24	289.24	
5257	525.44	289.24	289.24	289.24	
5258	525.54	289.24	289.24	289.24	
5259	525.64	289.24	289.24	289.24	
5260	525.74	289.24	289.24	289.24	
5261	525.84	289.23	289.23	289.23	
5262	525.94	289.23	289.23	289.23	
5263	526.04	289.23	289.23	289.23	
5264	526.14	289.23	289.23	289.23	
5265	526.24	289.23	289.23	289.23	
5266	526.34	289.23	289.23	289.23	
5267	526.44	289.23	289.23	289.23	
5268	526.54	289.22	289.22	289.22	
5269	526.64	289.22	289.22	289.22	
5270	526.74	289.22	289.22	289.22	
5271	526.84	289.22	289.22	289.22	
5272	526.94	289.22	289.22	289.22	
5273	527.04	289.22	289.22	289.22	
5274	527.14	289.22	289.22	289.22	
5275	527.24	289.22	289.22	289.22	
5276	527.34	289.21	289.21	289.21	
5277	527.44	289.21	289.21	289.21	
5278	527.54	289.21	289.21	289.21	
5279	527.64	289.21	289.21	289.21	
