	Time [s]	Minimum [K]	Maximum [K]	Average [K]	
2995	299.24	296.24	296.24	296.24	
2996	299.34	296.24	296.24	296.24	
2997	299.44	296.24	296.24	296.24	
2998	299.54	296.23	296.23	296.23	
2999	299.64	296.23	296.23	296.23	
3000	299.74	296.23	296.23	296.23	
3001	299.84	296.23	296.23	296.23	
3002	299.94	296.22	296.22	296.22	
3003	300.04	296.22	296.22	296.22	
3004	300.14	296.22	296.22	296.22	
3005	300.24	296.22	296.22	296.22	
3006	300.34	296.21	296.21	296.21	
3007	300.44	296.21	296.21	296.21	
3008	300.54	296.21	296.21	296.21	
3009	300.64	296.21	296.21	296.21	
3010	300.74	296.2	296.2	296.2	
3011	300.84	296.2	296.2	296.2	
3012	300.94	296.2	296.2	296.2	
3013	301.04	296.19	296.19	296.19	
3014	301.14	296.19	296.19	296.19	
3015	301.24	296.19	296.19	296.19	
3016	301.34	296.19	296.19	296.19	
3017	301.44	296.18	296.18	296.18	
3018	301.54	296.18	296.18	296.18	
3019	301.64	296.18	296.18	296.18	
3020	301.74	296.18	296.18	296.18	
3021	301.84	296.17	296.17	296.17	
3022	301.94	296.17	296.17	296.17	
3023	302.04	296.17	296.17	296.17	
3024	302.14	296.16	296.16	296.16	
3025	302.24	296.16	296.16	296.16	
3026	302.34	296.16	296.16	296.16	
3027	302.44	296.16	296.16	296.16	
3028	302.54	296.15	296.15	296.15	
3029	302.64	296.15	296.15	296.15	
3030	302.74	296.15	296.15	296.15	
3031	302.84	296.15	296.15	296.15	
3032	302.94	296.14	296.14	296.14	
3033	303.04	296.14	296.14	296.14	
3034	303.14	296.14	296.14	296.14	
3035	303.24	296.14	296.14	296.14	
3036	303.34	296.13	296.13	296.13	
3037	303.44	296.13	296.13	296.13	
3038	303.54	296.13	296.13	296.13	
3039	303.64	296.12	296.12	296.12	
3040	303.74	296.12	296.12	296.12	
3041	303.84	296.12	296.12	296.12	
3042	303.94	296.12	296.12	296.12	
3043	304.04	296.11	296.11	296.11	
3044	304.14	296.11	296.11	296.11	
3045	304.24	296.11	296.11	296.11	
3046	304.34	296.11	296.11	296.11	
3047	304.44	296.1	296.1	296.1	
3048	304.54	296.1	296.1	296.1	
3049	304.64	296.1	296.1	296.1	
3050	304.74	296.1	296.1	296.1	
3051	304.84	296.09	296.09	296.09	
3052	304.94	296.09	296.09	296.09	
3053	305.04	296.09	296.09	296.09	
3054	305.14	296.08	296.08	296.08	
3055	305.24	296.08	296.08	296.08	
3056	305.34	296.08	296.08	296.08	
3057	305.44	296.08	296.08	296.08	
3058	305.54	296.07	296.07	296.07	
3059	305.64	296.07	296.07	296.07	
3060	305.74	296.07	296.07	296.07	
3061	305.84	296.07	296.07	296.07	
3062	305.94	296.06	296.06	296.06	
3063	306.04	296.06	296.06	296.06	
3064	306.14	296.06	296.06	296.06	
3065	306.24	296.06	296.06	296.06	
3066	306.34	296.05	296.05	296.05	
3067	306.44	296.05	296.05	296.05	
3068	306.54	296.05	296.05	296.05	
3069	306.64	296.04	296.04	296.04	
3070	306.74	296.04	296.04	296.04	
3071	306.84	296.04	296.04	296.04	
3072	306.94	296.04	296.04	296.04	
3073	307.04	296.03	296.03	296.03	
3074	307.14	296.03	296.03	296.03	
3075	307.24	296.03	296.03	296.03	
3076	307.34	296.03	296.03	296.03	
3077	307.44	296.02	296.02	296.02	
3078	307.54	296.02	296.02	296.02	
3079	307.64	296.02	296.02	296.02	
3080	307.74	296.02	296.02	296.02	
3081	307.84	296.01	296.01	296.01	
3082	307.94	296.01	296.01	296.01	
3083	308.04	296.01	296.01	296.01	
3084	308.14	296.01	296.01	296.01	
3085	308.24	296.	296.	296.	
3086	308.34	296.	296.	296.	
3087	308.44	296.	296.	296.	
3088	308.54	295.99	295.99	295.99	
3089	308.64	295.99	295.99	295.99	
3090	308.74	295.99	295.99	295.99	
3091	308.84	295.99	295.99	295.99	
3092	308.94	295.98	295.98	295.98	
3093	309.04	295.98	295.98	295.98	
3094	309.14	295.98	295.98	295.98	
3095	309.24	295.98	295.98	295.98	
3096	309.34	295.97	295.97	295.97	
3097	309.44	295.97	295.97	295.97	
3098	309.54	295.97	295.97	295.97	
3099	309.64	295.97	295.97	295.97	
3100	309.74	295.96	295.96	295.96	
3101	309.84	295.96	295.96	295.96	
3102	309.94	295.96	295.96	295.96	
3103	310.04	295.96	295.96	295.96	
3104	310.14	295.95	295.95	295.95	
3105	310.24	295.95	295.95	295.95	
3106	310.34	295.95	295.95	295.95	
3107	310.44	295.94	295.94	295.94	
3108	310.54	295.94	295.94	295.94	
3109	310.64	295.94	295.94	295.94	
3110	310.74	295.94	295.94	295.94	
3111	310.84	295.93	295.93	295.93	
3112	310.94	295.93	295.93	295.93	
3113	311.04	295.93	295.93	295.93	
3114	311.14	295.93	295.93	295.93	
3115	311.24	295.92	295.92	295.92	
3116	311.34	295.92	295.92	295.92	
3117	311.44	295.92	295.92	295.92	
3118	311.54	295.92	295.92	295.92	
3119	311.64	295.91	295.91	295.91	
3120	311.74	295.91	295.91	295.91	
3121	311.84	295.91	295.91	295.91	
3122	311.94	295.91	295.91	295.91	
3123	312.04	295.9	295.9	295.9	
3124	312.14	295.9	295.9	295.9	
3125	312.24	295.9	295.9	295.9	
3126	312.34	295.9	295.9	295.9	
3127	312.44	295.89	295.89	295.89	
3128	312.54	295.89	295.89	295.89	
3129	312.64	295.89	295.89	295.89	
3130	312.74	295.88	295.88	295.88	
3131	312.84	295.88	295.88	295.88	
3132	312.94	295.88	295.88	295.88	
3133	313.04	295.88	295.88	295.88	
3134	313.14	295.87	295.87	295.87	
3135	313.24	295.87	295.87	295.87	
3136	313.34	295.87	295.87	295.87	
3137	313.44	295.87	295.87	295.87	
3138	313.54	295.86	295.86	295.86	
3139	313.64	295.86	295.86	295.86	
3140	313.74	295.86	295.86	295.86	
3141	313.84	295.86	295.86	295.86	
3142	313.94	295.85	295.85	295.85	
3143	314.04	295.85	295.85	295.85	
3144	314.14	295.85	295.85	295.85	
3145	314.24	295.85	295.85	295.85	
3146	314.34	295.84	295.84	295.84	
3147	314.44	295.84	295.84	295.84	
3148	314.54	295.84	295.84	295.84	
3149	314.64	295.84	295.84	295.84	
3150	314.74	295.83	295.83	295.83	
3151	314.84	295.83	295.83	295.83	
3152	314.94	295.83	295.83	295.83	
3153	315.04	295.83	295.83	295.83	
3154	315.14	295.82	295.82	295.82	
3155	315.24	295.82	295.82	295.82	
3156	315.34	295.82	295.82	295.82	
3157	315.44	295.82	295.82	295.82	
3158	315.54	295.81	295.81	295.81	
3159	315.64	295.81	295.81	295.81	
3160	315.74	295.81	295.81	295.81	
3161	315.84	295.8	295.8	295.8	
3162	315.94	295.8	295.8	295.8	
3163	316.04	295.8	295.8	295.8	
3164	316.14	295.8	295.8	295.8	
3165	316.24	295.79	295.79	295.79	
3166	316.34	295.79	295.79	295.79	
3167	316.44	295.79	295.79	295.79	
3168	316.54	295.79	295.79	295.79	
3169	316.64	295.78	295.78	295.78	
3170	316.74	295.78	295.78	295.78	
3171	316.84	295.78	295.78	295.78	
3172	316.94	295.78	295.78	295.78	
3173	317.04	295.77	295.77	295.77	
3174	317.14	295.77	295.77	295.77	
3175	317.24	295.77	295.77	295.77	
3176	317.34	295.77	295.77	295.77	
3177	317.44	295.76	295.76	295.76	
3178	317.54	295.76	295.76	295.76	
3179	317.64	295.76	295.76	295.76	
3180	317.74	295.76	295.76	295.76	
3181	317.84	295.75	295.75	295.75	
3182	317.94	295.75	295.75	295.75	
3183	318.04	295.75	295.75	295.75	
3184	318.14	295.75	295.75	295.75	
3185	318.24	295.74	295.74	295.74	
3186	318.34	295.74	295.74	295.74	
3187	318.44	295.74	295.74	295.74	
3188	318.54	295.74	295.74	295.74	
3189	318.64	295.73	295.73	295.73	
3190	318.74	295.73	295.73	295.73	
3191	318.84	295.73	295.73	295.73	
3192	318.94	295.73	295.73	295.73	
3193	319.04	295.72	295.72	295.72	
3194	319.14	295.72	295.72	295.72	
3195	319.24	295.72	295.72	295.72	
3196	319.34	295.72	295.72	295.72	
3197	319.44	295.71	295.71	295.71	
3198	319.54	295.71	295.71	295.71	
3199	319.64	295.71	295.71	295.71	
3200	319.74	295.7	295.7	295.7	
3201	319.84	295.7	295.7	295.7	
3202	319.94	295.7	295.7	295.7	
3203	320.04	295.7	295.7	295.7	
3204	320.14	295.69	295.69	295.69	
3205	320.24	295.69	295.69	295.69	
3206	320.34	295.69	295.69	295.69	
3207	320.44	295.69	295.69	295.69	
3208	320.54	295.68	295.68	295.68	
3209	320.64	295.68	295.68	295.68	
3210	320.74	295.68	295.68	295.68	
3211	320.84	295.68	295.68	295.68	
3212	320.94	295.67	295.67	295.67	
3213	321.04	295.67	295.67	295.67	
3214	321.14	295.67	295.67	295.67	
3215	321.24	295.67	295.67	295.67	
3216	321.34	295.66	295.66	295.66	
3217	321.44	295.66	295.66	295.66	
3218	321.54	295.66	295.66	295.66	
3219	321.64	295.66	295.66	295.66	
3220	321.74	295.65	295.65	295.65	
3221	321.84	295.65	295.65	295.65	
3222	321.94	295.65	295.65	295.65	
3223	322.04	295.65	295.65	295.65	
3224	322.14	295.64	295.64	295.64	
3225	322.24	295.64	295.64	295.64	
3226	322.34	295.64	295.64	295.64	
3227	322.44	295.64	295.64	295.64	
3228	322.54	295.63	295.63	295.63	
3229	322.64	295.63	295.63	295.63	
3230	322.74	295.63	295.63	295.63	
3231	322.84	295.63	295.63	295.63	
3232	322.94	295.62	295.62	295.62	
3233	323.04	295.62	295.62	295.62	
3234	323.14	295.62	295.62	295.62	
3235	323.24	295.62	295.62	295.62	
3236	323.34	295.61	295.61	295.61	
3237	323.44	295.61	295.61	295.61	
3238	323.54	295.61	295.61	295.61	
3239	323.64	295.61	295.61	295.61	
3240	323.74	295.6	295.6	295.6	
3241	323.84	295.6	295.6	295.6	
3242	323.94	295.6	295.6	295.6	
3243	324.04	295.6	295.6	295.6	
3244	324.14	295.59	295.59	295.59	
3245	324.24	295.59	295.59	295.59	
3246	324.34	295.59	295.59	295.59	
3247	324.44	295.59	295.59	295.59	
3248	324.54	295.58	295.58	295.58	
3249	324.64	295.58	295.58	295.58	
3250	324.74	295.58	295.58	295.58	
3251	324.84	295.58	295.58	295.58	
3252	324.94	295.57	295.57	295.57	
3253	325.04	295.57	295.57	295.57	
3254	325.14	295.57	295.57	295.57	
3255	325.24	295.57	295.57	295.57	
3256	325.34	295.56	295.56	295.56	
3257	325.44	295.56	295.56	295.56	
3258	325.54	295.56	295.56	295.56	
3259	325.64	295.56	295.56	295.56	
3260	325.74	295.55	295.55	295.55	
3261	325.84	295.55	295.55	295.55	
3262	325.94	295.55	295.55	295.55	
3263	326.04	295.55	295.55	295.55	
3264	326.14	295.54	295.54	295.54	
3265	326.24	295.54	295.54	295.54	
3266	326.34	295.54	295.54	295.54	
3267	326.44	295.54	295.54	295.54	
3268	326.54	295.53	295.53	295.53	
3269	326.64	295.53	295.53	295.53	
3270	326.74	295.53	295.53	295.53	
3271	326.84	295.53	295.53	295.53	
3272	326.94	295.52	295.52	295.52	
3273	327.04	295.52	295.52	295.52	
3274	327.14	295.52	295.52	295.52	
3275	327.24	295.52	295.52	295.52	
3276	327.34	295.51	295.51	295.51	
3277	327.44	295.51	295.51	295.51	
3278	327.54	295.51	295.51	295.51	
3279	327.64	295.51	295.51	295.51	
3280	327.74	295.5	295.5	295.5	
3281	327.84	295.5	295.5	295.5	
3282	327.94	295.5	295.5	295.5	
3283	328.04	295.5	295.5	295.5	
3284	328.14	295.49	295.49	295.49	
3285	328.24	295.49	295.49	295.49	
3286	328.34	295.49	295.49	295.49	
3287	328.44	295.49	295.49	295.49	
3288	328.54	295.48	295.48	295.48	
3289	328.64	295.48	295.48	295.48	
3290	328.74	295.48	295.48	295.48	
3291	328.84	295.48	295.48	295.48	
3292	328.94	295.47	295.47	295.47	
3293	329.04	295.47	295.47	295.47	
3294	329.14	295.47	295.47	295.47	
3295	329.24	295.47	295.47	295.47	
3296	329.34	295.46	295.46	295.46	
3297	329.44	295.46	295.46	295.46	
3298	329.54	295.46	295.46	295.46	
3299	329.64	295.46	295.46	295.46	
3300	329.74	295.45	295.45	295.45	
3301	329.84	295.45	295.45	295.45	
3302	329.94	295.45	295.45	295.45	
3303	330.04	295.45	295.45	295.45	
3304	330.14	295.44	295.44	295.44	
3305	330.24	295.44	295.44	295.44	
3306	330.34	295.44	295.44	295.44	
3307	330.44	295.44	295.44	295.44	
3308	330.54	295.43	295.43	295.43	
3309	330.64	295.43	295.43	295.43	
3310	330.74	295.43	295.43	295.43	
3311	330.84	295.43	295.43	295.43	
3312	330.94	295.42	295.42	295.42	
3313	331.04	295.42	295.42	295.42	
3314	331.14	295.42	295.42	295.42	
3315	331.24	295.42	295.42	295.42	
3316	331.34	295.41	295.41	295.41	
3317	331.44	295.41	295.41	295.41	
3318	331.54	295.41	295.41	295.41	
3319	331.64	295.41	295.41	295.41	
3320	331.74	295.41	295.41	295.41	
3321	331.84	295.4	295.4	295.4	
3322	331.94	295.4	295.4	295.4	
3323	332.04	295.4	295.4	295.4	
3324	332.14	295.4	295.4	295.4	
3325	332.24	295.39	295.39	295.39	
3326	332.34	295.39	295.39	295.39	
3327	332.44	295.39	295.39	295.39	
3328	332.54	295.39	295.39	295.39	
3329	332.64	295.38	295.38	295.38	
3330	332.74	295.38	295.38	295.38	
3331	332.84	295.38	295.38	295.38	
3332	332.94	295.38	295.38	295.38	
3333	333.04	295.37	295.37	295.37	
3334	333.14	295.37	295.37	295.37	
3335	333.24	295.37	295.37	295.37	
3336	333.34	295.37	295.37	295.37	
3337	333.44	295.36	295.36	295.36	
3338	333.54	295.36	295.36	295.36	
3339	333.64	295.36	295.36	295.36	
3340	333.74	295.36	295.36	295.36	
3341	333.84	295.35	295.35	295.35	
3342	333.94	295.35	295.35	295.35	
3343	334.04	295.35	295.35	295.35	
3344	334.14	295.35	295.35	295.35	
3345	334.24	295.34	295.34	295.34	
3346	334.34	295.34	295.34	295.34	
3347	334.44	295.34	295.34	295.34	
3348	334.54	295.34	295.34	295.34	
3349	334.64	295.33	295.33	295.33	
3350	334.74	295.33	295.33	295.33	
3351	334.84	295.33	295.33	295.33	
3352	334.94	295.33	295.33	295.33	
3353	335.04	295.32	295.32	295.32	
3354	335.14	295.32	295.32	295.32	
3355	335.24	295.32	295.32	295.32	
3356	335.34	295.32	295.32	295.32	
3357	335.44	295.31	295.31	295.31	
3358	335.54	295.31	295.31	295.31	
3359	335.64	295.31	295.31	295.31	
3360	335.74	295.31	295.31	295.31	
3361	335.84	295.3	295.3	295.3	
3362	335.94	295.3	295.3	295.3	
3363	336.04	295.3	295.3	295.3	
3364	336.14	295.3	295.3	295.3	
3365	336.24	295.3	295.3	295.3	
3366	336.34	295.29	295.29	295.29	
3367	336.44	295.29	295.29	295.29	
3368	336.54	295.29	295.29	295.29	
3369	336.64	295.29	295.29	295.29	
3370	336.74	295.28	295.28	295.28	
3371	336.84	295.28	295.28	295.28	
3372	336.94	295.28	295.28	295.28	
3373	337.04	295.28	295.28	295.28	
3374	337.14	295.27	295.27	295.27	
3375	337.24	295.27	295.27	295.27	
3376	337.34	295.27	295.27	295.27	
3377	337.44	295.27	295.27	295.27	
3378	337.54	295.26	295.26	295.26	
3379	337.64	295.26	295.26	295.26	
3380	337.74	295.26	295.26	295.26	
3381	337.84	295.26	295.26	295.26	
3382	337.94	295.25	295.25	295.25	
3383	338.04	295.25	295.25	295.25	
3384	338.14	295.25	295.25	295.25	
3385	338.24	295.25	295.25	295.25	
3386	338.34	295.24	295.24	295.24	
3387	338.44	295.24	295.24	295.24	
3388	338.54	295.24	295.24	295.24	
3389	338.64	295.24	295.24	295.24	
3390	338.74	295.23	295.23	295.23	
3391	338.84	295.23	295.23	295.23	
3392	338.94	295.23	295.23	295.23	
3393	339.04	295.23	295.23	295.23	
3394	339.14	295.23	295.23	295.23	
3395	339.24	295.22	295.22	295.22	
3396	339.34	295.22	295.22	295.22	
3397	339.44	295.22	295.22	295.22	
3398	339.54	295.22	295.22	295.22	
3399	339.64	295.21	295.21	295.21	
3400	339.74	295.21	295.21	295.21	
3401	339.84	295.21	295.21	295.21	
3402	339.94	295.21	295.21	295.21	
3403	340.04	295.2	295.2	295.2	
3404	340.14	295.2	295.2	295.2	
3405	340.24	295.2	295.2	295.2	
3406	340.34	295.2	295.2	295.2	
3407	340.44	295.19	295.19	295.19	
3408	340.54	295.19	295.19	295.19	
3409	340.64	295.19	295.19	295.19	
3410	340.74	295.19	295.19	295.19	
3411	340.84	295.18	295.18	295.18	
3412	340.94	295.18	295.18	295.18	
3413	341.04	295.18	295.18	295.18	
3414	341.14	295.18	295.18	295.18	
3415	341.24	295.18	295.18	295.18	
3416	341.34	295.17	295.17	295.17	
3417	341.44	295.17	295.17	295.17	
3418	341.54	295.17	295.17	295.17	
3419	341.64	295.17	295.17	295.17	
3420	341.74	295.16	295.16	295.16	
3421	341.84	295.16	295.16	295.16	
3422	341.94	295.16	295.16	295.16	
3423	342.04	295.16	295.16	295.16	
3424	342.14	295.15	295.15	295.15	
3425	342.24	295.15	295.15	295.15	
3426	342.34	295.15	295.15	295.15	
3427	342.44	295.15	295.15	295.15	
3428	342.54	295.14	295.14	295.14	
3429	342.64	295.14	295.14	295.14	
3430	342.74	295.14	295.14	295.14	
3431	342.84	295.14	295.14	295.14	
3432	342.94	295.13	295.13	295.13	
3433	343.04	295.13	295.13	295.13	
3434	343.14	295.13	295.13	295.13	
3435	343.24	295.13	295.13	295.13	
3436	343.34	295.13	295.13	295.13	
3437	343.44	295.12	295.12	295.12	
3438	343.54	295.12	295.12	295.12	
3439	343.64	295.12	295.12	295.12	
3440	343.74	295.12	295.12	295.12	
3441	343.84	295.11	295.11	295.11	
3442	343.94	295.11	295.11	295.11	
3443	344.04	295.11	295.11	295.11	
3444	344.14	295.11	295.11	295.11	
3445	344.24	295.1	295.1	295.1	
3446	344.34	295.1	295.1	295.1	
3447	344.44	295.1	295.1	295.1	
3448	344.54	295.1	295.1	295.1	
3449	344.64	295.09	295.09	295.09	
3450	344.74	295.09	295.09	295.09	
3451	344.84	295.09	295.09	295.09	
3452	344.94	295.09	295.09	295.09	
3453	345.04	295.08	295.08	295.08	
3454	345.14	295.08	295.08	295.08	
3455	345.24	295.08	295.08	295.08	
3456	345.34	295.08	295.08	295.08	
3457	345.44	295.08	295.08	295.08	
3458	345.54	295.07	295.07	295.07	
3459	345.64	295.07	295.07	295.07	
3460	345.74	295.07	295.07	295.07	
3461	345.84	295.07	295.07	295.07	
3462	345.94	295.06	295.06	295.06	
3463	346.04	295.06	295.06	295.06	
3464	346.14	295.06	295.06	295.06	
3465	346.24	295.06	295.06	295.06	
3466	346.34	295.05	295.05	295.05	
3467	346.44	295.05	295.05	295.05	
3468	346.54	295.05	295.05	295.05	
3469	346.64	295.05	295.05	295.05	
3470	346.74	295.04	295.04	295.04	
3471	346.84	295.04	295.04	295.04	
3472	346.94	295.04	295.04	295.04	
3473	347.04	295.04	295.04	295.04	
3474	347.14	295.04	295.04	295.04	
3475	347.24	295.03	295.03	295.03	
3476	347.34	295.03	295.03	295.03	
3477	347.44	295.03	295.03	295.03	
3478	347.54	295.03	295.03	295.03	
3479	347.64	295.02	295.02	295.02	
3480	347.74	295.02	295.02	295.02	
3481	347.84	295.02	295.02	295.02	
3482	347.94	295.02	295.02	295.02	
3483	348.04	295.01	295.01	295.01	
3484	348.14	295.01	295.01	295.01	
3485	348.24	295.01	295.01	295.01	
3486	348.34	295.01	295.01	295.01	
3487	348.44	295.	295.	295.	
3488	348.54	295.	295.	295.	
3489	348.64	295.	295.	295.	
3490	348.74	295.	295.	295.	
3491	348.84	295.	295.	295.	
3492	348.94	294.99	294.99	294.99	
3493	349.04	294.99	294.99	294.99	
3494	349.14	294.99	294.99	294.99	
3495	349.24	294.99	294.99	294.99	
3496	349.34	294.98	294.98	294.98	
3497	349.44	294.98	294.98	294.98	
3498	349.54	294.98	294.98	294.98	
3499	349.64	294.98	294.98	294.98	
3500	349.74	294.97	294.97	294.97	
3501	349.84	294.97	294.97	294.97	
3502	349.94	294.97	294.97	294.97	
3503	350.04	294.97	294.97	294.97	
3504	350.14	294.97	294.97	294.97	
3505	350.24	294.96	294.96	294.96	
3506	350.34	294.96	294.96	294.96	
3507	350.44	294.96	294.96	294.96	
3508	350.54	294.96	294.96	294.96	
3509	350.64	294.95	294.95	294.95	
3510	350.74	294.95	294.95	294.95	
3511	350.84	294.95	294.95	294.95	
3512	350.94	294.95	294.95	294.95	
3513	351.04	294.94	294.94	294.94	
3514	351.14	294.94	294.94	294.94	
3515	351.24	294.94	294.94	294.94	
3516	351.34	294.94	294.94	294.94	
3517	351.44	294.93	294.93	294.93	
3518	351.54	294.93	294.93	294.93	
3519	351.64	294.93	294.93	294.93	
3520	351.74	294.93	294.93	294.93	
3521	351.84	294.93	294.93	294.93	
3522	351.94	294.92	294.92	294.92	
3523	352.04	294.92	294.92	294.92	
3524	352.14	294.92	294.92	294.92	
3525	352.24	294.92	294.92	294.92	
3526	352.34	294.91	294.91	294.91	
3527	352.44	294.91	294.91	294.91	
3528	352.54	294.91	294.91	294.91	
3529	352.64	294.91	294.91	294.91	
3530	352.74	294.9	294.9	294.9	
3531	352.84	294.9	294.9	294.9	
3532	352.94	294.9	294.9	294.9	
3533	353.04	294.9	294.9	294.9	
3534	353.14	294.9	294.9	294.9	
3535	353.24	294.89	294.89	294.89	
3536	353.34	294.89	294.89	294.89	
3537	353.44	294.89	294.89	294.89	
3538	353.54	294.89	294.89	294.89	
3539	353.64	294.88	294.88	294.88	
3540	353.74	294.88	294.88	294.88	
3541	353.84	294.88	294.88	294.88	
3542	353.94	294.88	294.88	294.88	
3543	354.04	294.87	294.87	294.87	
3544	354.14	294.87	294.87	294.87	
3545	354.24	294.87	294.87	294.87	
3546	354.34	294.87	294.87	294.87	
3547	354.44	294.87	294.87	294.87	
3548	354.54	294.86	294.86	294.86	
3549	354.64	294.86	294.86	294.86	
3550	354.74	294.86	294.86	294.86	
3551	354.84	294.86	294.86	294.86	
3552	354.94	294.85	294.85	294.85	
3553	355.04	294.85	294.85	294.85	
3554	355.14	294.85	294.85	294.85	
3555	355.24	294.85	294.85	294.85	
3556	355.34	294.84	294.84	294.84	
3557	355.44	294.84	294.84	294.84	
3558	355.54	294.84	294.84	294.84	
3559	355.64	294.84	294.84	294.84	
3560	355.74	294.84	294.84	294.84	
3561	355.84	294.83	294.83	294.83	
3562	355.94	294.83	294.83	294.83	
3563	356.04	294.83	294.83	294.83	
3564	356.14	294.83	294.83	294.83	
3565	356.24	294.82	294.82	294.82	
3566	356.34	294.82	294.82	294.82	
3567	356.44	294.82	294.82	294.82	
3568	356.54	294.82	294.82	294.82	
3569	356.64	294.82	294.82	294.82	
3570	356.74	294.81	294.81	294.81	
3571	356.84	294.81	294.81	294.81	
3572	356.94	294.81	294.81	294.81	
3573	357.04	294.81	294.81	294.81	
3574	357.14	294.8	294.8	294.8	
3575	357.24	294.8	294.8	294.8	
3576	357.34	294.8	294.8	294.8	
3577	357.44	294.8	294.8	294.8	
3578	357.54	294.79	294.79	294.79	
3579	357.64	294.79	294.79	294.79	
3580	357.74	294.79	294.79	294.79	
3581	357.84	294.79	294.79	294.79	
3582	357.94	294.79	294.79	294.79	
3583	358.04	294.78	294.78	294.78	
3584	358.14	294.78	294.78	294.78	
3585	358.24	294.78	294.78	294.78	
3586	358.34	294.78	294.78	294.78	
3587	358.44	294.77	294.77	294.77	
3588	358.54	294.77	294.77	294.77	
3589	358.64	294.77	294.77	294.77	
3590	358.74	294.77	294.77	294.77	
3591	358.84	294.77	294.77	294.77	
3592	358.94	294.76	294.76	294.76	
3593	359.04	294.76	294.76	294.76	
3594	359.14	294.76	294.76	294.76	
3595	359.24	294.76	294.76	294.76	
3596	359.34	294.75	294.75	294.75	
3597	359.44	294.75	294.75	294.75	
3598	359.54	294.75	294.75	294.75	
3599	359.64	294.75	294.75	294.75	
3600	359.74	294.74	294.74	294.74	
3601	359.84	294.74	294.74	294.74	
3602	359.94	294.74	294.74	294.74	
3603	360.04	294.74	294.74	294.74	
3604	360.14	294.74	294.74	294.74	
3605	360.24	294.73	294.73	294.73	
3606	360.34	294.73	294.73	294.73	
3607	360.44	294.73	294.73	294.73	
3608	360.54	294.73	294.73	294.73	
3609	360.64	294.72	294.72	294.72	
3610	360.74	294.72	294.72	294.72	
3611	360.84	294.72	294.72	294.72	
3612	360.94	294.72	294.72	294.72	
3613	361.04	294.72	294.72	294.72	
3614	361.14	294.71	294.71	294.71	
3615	361.24	294.71	294.71	294.71	
3616	361.34	294.71	294.71	294.71	
3617	361.44	294.71	294.71	294.71	
3618	361.54	294.7	294.7	294.7	
3619	361.64	294.7	294.7	294.7	
3620	361.74	294.7	294.7	294.7	
3621	361.84	294.7	294.7	294.7	
3622	361.94	294.69	294.69	294.69	
3623	362.04	294.69	294.69	294.69	
3624	362.14	294.69	294.69	294.69	
3625	362.24	294.69	294.69	294.69	
3626	362.34	294.69	294.69	294.69	
3627	362.44	294.68	294.68	294.68	
3628	362.54	294.68	294.68	294.68	
3629	362.64	294.68	294.68	294.68	
3630	362.74	294.68	294.68	294.68	
3631	362.84	294.67	294.67	294.67	
3632	362.94	294.67	294.67	294.67	
3633	363.04	294.67	294.67	294.67	
3634	363.14	294.67	294.67	294.67	
3635	363.24	294.67	294.67	294.67	
3636	363.34	294.66	294.66	294.66	
3637	363.44	294.66	294.66	294.66	
3638	363.54	294.66	294.66	294.66	
3639	363.64	294.66	294.66	294.66	
3640	363.74	294.65	294.65	294.65	
3641	363.84	294.65	294.65	294.65	
3642	363.94	294.65	294.65	294.65	
3643	364.04	294.65	294.65	294.65	
3644	364.14	294.65	294.65	294.65	
3645	364.24	294.64	294.64	294.64	
3646	364.34	294.64	294.64	294.64	
3647	364.44	294.64	294.64	294.64	
3648	364.54	294.64	294.64	294.64	
3649	364.64	294.63	294.63	294.63	
3650	364.74	294.63	294.63	294.63	
3651	364.84	294.63	294.63	294.63	
3652	364.94	294.63	294.63	294.63	
3653	365.04	294.63	294.63	294.63	
3654	365.14	294.62	294.62	294.62	
3655	365.24	294.62	294.62	294.62	
3656	365.34	294.62	294.62	294.62	
3657	365.44	294.62	294.62	294.62	
3658	365.54	294.61	294.61	294.61	
3659	365.64	294.61	294.61	294.61	
3660	365.74	294.61	294.61	294.61	
3661	365.84	294.61	294.61	294.61	
3662	365.94	294.61	294.61	294.61	
3663	366.04	294.6	294.6	294.6	
3664	366.14	294.6	294.6	294.6	
3665	366.24	294.6	294.6	294.6	
3666	366.34	294.6	294.6	294.6	
3667	366.44	294.59	294.59	294.59	
3668	366.54	294.59	294.59	294.59	
3669	366.64	294.59	294.59	294.59	
3670	366.74	294.59	294.59	294.59	
3671	366.84	294.59	294.59	294.59	
3672	366.94	294.58	294.58	294.58	
3673	367.04	294.58	294.58	294.58	
3674	367.14	294.58	294.58	294.58	
3675	367.24	294.58	294.58	294.58	
3676	367.34	294.57	294.57	294.57	
3677	367.44	294.57	294.57	294.57	
3678	367.54	294.57	294.57	294.57	
3679	367.64	294.57	294.57	294.57	
3680	367.74	294.57	294.57	294.57	
3681	367.84	294.56	294.56	294.56	
3682	367.94	294.56	294.56	294.56	
3683	368.04	294.56	294.56	294.56	
3684	368.14	294.56	294.56	294.56	
3685	368.24	294.55	294.55	294.55	
3686	368.34	294.55	294.55	294.55	
3687	368.44	294.55	294.55	294.55	
3688	368.54	294.55	294.55	294.55	
3689	368.64	294.55	294.55	294.55	
3690	368.74	294.54	294.54	294.54	
3691	368.84	294.54	294.54	294.54	
3692	368.94	294.54	294.54	294.54	
3693	369.04	294.54	294.54	294.54	
